close,volume,ret1,roll_mean_5,roll_std_5,target
101.04342830602246,1380238.1371506015,0.0,0.0,0.0,-0.002267855665190055
100.81453604012202,987867.8372370759,-0.002267855665190055,-0.0011339278325950275,0.0016036161196082163,0.013364072413267536
102.17087169748463,858318.6466179074,0.013364072413267536,0.003698738916025827,0.008446880846751104,0.030490986194075198
105.33414289434342,697257.1214774345,0.030490986194075198,0.01039680073553817,0.015067271128005997,-0.004191840996614182
104.89352306514456,639372.064748811,-0.004191840996614182,0.007479072389107699,0.014588786376921547,-0.004191511261882219
104.45478082079411,683172.8113989021,-0.004191511261882219,0.0066407701367312555,0.015232227327506554,0.03158030743808826
107.80613478146878,1053425.3302022966,0.03158030743808826,0.013410402757386919,0.017617890590683968,0.01572441541174019
109.5147212858003,1101745.0046459867,0.01572441541174019,0.01388247135708145,0.017647935712930253,-0.008929234944965003
108.54119151591344,683761.8595935734,-0.008929234944965003,0.0059984271292734094,0.017172208303687195,0.011287259411051132
109.77326438366633,1179007.662815223,0.011287259411051132,0.009094247210806473,0.016246142808695168,-0.008807022074613258
108.81073355759474,903387.7896633121,-0.008807022074613258,0.008171145048260265,0.017287510668572818,-0.00885367342392307
107.85161100186198,1029358.6023971098,-0.00885367342392307,8.4348875857998e-05,0.01235218906724263,0.005325042194380458
108.42745722316423,1322444.1256510848,0.005325042194380458,-0.0019955257676139483,0.00963755793187296,-0.038497204038016264
104.33262871410464,1179367.8631731065,-0.038497204038016264,-0.0079091195862242,0.01924170812261207,-0.03458974358086042
100.78549079282328,946293.8704188336,-0.03458974358086042,-0.01708452018460651,0.018730911452298132,-0.01080390313302626
99.70247504619499,821761.5549169425,-0.01080390313302626,-0.01748389639628911,0.01853051432186046,-0.019954393666934855
97.73269089369504,569636.919734139,-0.019954393666934855,-0.01970404044489147,0.01789201815307243,0.006762032490553516
98.39580198755591,856169.336151516,0.006762032490553516,-0.01941664238565686,0.0183989286712435,-0.017818288539864113
96.65808474585133,957773.9522344611,-0.017818288539864113,-0.015280859286026427,0.015058599684307911,-0.028138267925846172
93.97620237121333,802564.0945697633,-0.028138267925846172,-0.013990564155023578,0.013145354069057341,0.02937720845189684
96.77791257866477,973748.606581539,0.02937720845189684,-0.005954341838038957,0.02365853905664909,-0.004023609882222168
96.38929835353768,1015370.3765917537,-0.004023609882222168,-0.0027681850810964193,0.022337603841137203,0.0018488539095704581
96.56767292809332,955028.8036383843,0.0018488539095704581,-0.003750820797293031,0.02191767733348459,-0.02839429318148845
93.86426442753427,869999.483835308,-0.02839429318148845,-0.005866021725617898,0.02402381644538066,-0.010441982729555654
92.88923487965577,1033730.9343933455,-0.010441982729555654,-0.0023267646863597948,0.021040614254113726,0.0027147634869306714
93.14174978687599,1088388.129913882,0.0027147634869306714,-0.007659253679353028,0.012737029599071246,-0.022777316279069204
91.04420954587805,781920.1845114308,-0.022777316279069204,-0.011409994958722436,0.014088340057082316,0.007982019123622841
91.77383423281566,1282186.4759492541,0.007982019123622841,-0.01018336191591196,0.015705534820605712,-0.011579558861005701
90.71726283868358,980282.3735431477,-0.011579558861005701,-0.006820415051815409,0.012251730350253466,-0.005348150893632386
90.23338829873498,1003769.9245889696,-0.005348150893632386,-0.005801648684630756,0.012085962632882953,-0.01160116629952146
89.1926244652201,1141642.8846513114,-0.01160116629952146,-0.008664834641921183,0.0112294025911127,0.03685788896821229
92.54141182777322,1046643.2262527003,0.03685788896821229,0.0032622064075351178,0.020410062568264217,0.00023002904653068867
92.56270148902699,1190627.326782649,0.00023002904653068867,0.0017118083921166872,0.020255748650718997,-0.020870500220266486
90.65089122019897,1057424.8330403648,-0.020870500220266486,-0.00014637987973546983,0.022120224423272213,0.016808834919603832
92.18750525282496,877512.5250719124,0.016808834919603832,0.004285017282911774,0.023018752123479893,-0.02420752508874635
89.98266839755973,1072300.7050412204,-0.02420752508874635,0.0017637455250667955,0.02572509418296787,0.004666367452704989
90.40354180395123,771254.7585358677,0.004666367452704989,-0.004674558778034665,0.01744053741603401,-0.03946188080856139
86.90552117553081,1021711.9411553047,-0.03946188080856139,-0.012612940749053081,0.022845692330164088,-0.02640939942834475
84.64043992016683,993354.0018711078,-0.02640939942834475,-0.013720720590668733,0.02347190733067617,0.00442740926066687
85.01600857227074,958376.6285454921,0.00442740926066687,-0.016197005722456127,0.019813900752602746,0.01515392862427234
86.31414619846137,974292.4977122139,0.01515392862427234,-0.008324714979852387,0.023341007413727414,0.003919673656295863
86.65313340908881,623630.1909004722,0.003919673656295863,-0.008474053739134213,0.02323927617380288,-0.0018146110590011588
86.49603425494695,890255.0184518077,-0.0018146110590011588,-0.000944599789222167,0.0154991547732058,-0.005537376924173998
86.01839676071478,1018568.9802282229,-0.005537376924173998,0.003229804711611983,0.00784863859536973,-0.02950135689312905
83.51780413535779,1031971.27839948,-0.02950135689312905,-0.0035559485191472007,0.01647776501834269,-0.013994349896178093
82.35716688533185,794464.9718148083,-0.013994349896178093,-0.009385604223237287,0.012990797246934745,-0.00875095356713107
81.63960738609872,1253141.56817294,-0.00875095356713107,-0.011919729667922674,0.010797067374993101,0.021411571980005206
83.4064880599444,826765.0303570998,0.021411571980005206,-0.007274493060121401,0.018488359765897733,0.007345322735550219
84.02139119929576,1193891.4401053474,0.007345322735550219,-0.004697953128176557,0.019652012865468346,-0.03537933593073106
81.10074016301942,1085438.872374337,-0.03537933593073106,-0.005873548935696959,0.021587234210838958,0.00695742031163693
